imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
132477,http://www.imdb.com/title/tt132477,October Sky (1999),7.8,Biography|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NjgxOTk5N15BMl5BanBnXkFtZTgwODk0MzkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1311060,http://www.imdb.com/title/tt1311060,A.C.O.D. (2013),5.7,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNTc5MjkyNF5BMl5BanBnXkFtZTgwNzQ5NTYwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
102768,http://www.imdb.com/title/tt102768,Regarding Henry (1991),6.7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDU0YzM4MzAtZTNmNi00Yzc4LTliNTgtYzFmZmEzNmM4MmRmXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
811136,http://www.imdb.com/title/tt811136,Shut Up & Sing (2006),7.7,Documentary|Biography|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwODM0NzM1NV5BMl5BanBnXkFtZTcwNDY0NTkzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
161931,http://www.imdb.com/title/tt161931,El profe (1971),6.8,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyZTEzMTEtMjliNC00NTVlLTlhOGItMGM2MTQyZTAwZTFmXkEyXkFqcGdeQXVyMzExOTYyMDg@._V1_UX182_CR0,0,182,268_AL_.jpg"
80610,http://www.imdb.com/title/tt80610,Le dernier mí©tro (1980),7.5,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2MzMzNjY0NF5BMl5BanBnXkFtZTgwNTk1OTk3MTE@._V1._CR28.1875,48.622161865234375,1471.1817932128906,1948.6362609863281_UY268_CR10,0,182,268_AL_.jpg"
2473510,http://www.imdb.com/title/tt2473510,Paranormal Activity: The Ghost Dimension (2015),4.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQxMjE5OTA3OF5BMl5BanBnXkFtZTgwMDAxNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
455944,http://www.imdb.com/title/tt455944,The Equalizer (2014),7.2,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MzE2NTk0NF5BMl5BanBnXkFtZTgwOTM3NTk1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
46866,http://www.imdb.com/title/tt46866,The Count of Monte Cristo (1954),7.2,Adventure|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI0ZjEzODUtZTJhMi00NDEwLWI0ODQtYjM2MDk0MTQ3MzRkXkEyXkFqcGdeQXVyMjQ0MzY3ODc@._V1_UY268_CR6,0,182,268_AL_.jpg"
37104,http://www.imdb.com/title/tt37104,Music for Millions (1944),6.7,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTM4NDIwNjQ3MF5BMl5BanBnXkFtZTgwNzgzODcxMzE@._V1_UY268_CR3,0,182,268_AL_.jpg"
115684,http://www.imdb.com/title/tt115684,Bird of Prey (1995),4.7,Crime|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMDM2NTMzNF5BMl5BanBnXkFtZTcwOTA5ODU5Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
382932,http://www.imdb.com/title/tt382932,Ratatouille (2007),8.0,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
93206,http://www.imdb.com/title/tt93206,Hong gao liang (1987),7.5,Drama|History|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjBmN2Q4MjMtMjZjNC00OGMyLTlmY2QtZDA0YjdlNjVmMWY1L2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
762104,http://www.imdb.com/title/tt762104,How to Rob a Bank (and 10 Tips to Actually Get Away with It) (2007),6.2,Comedy|Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NDQ0MzMzMF5BMl5BanBnXkFtZTcwNTE4MDA1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
464141,http://www.imdb.com/title/tt464141,The Orphanage (2007),7.5,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MjE0NzQzMV5BMl5BanBnXkFtZTYwMzI0ODc4._V1_UY268_CR4,0,182,268_AL_.jpg"
439,http://www.imdb.com/title/tt439,The Great Train Robbery (1903),7.3,Short|Action|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzM5YTkzNzItYmQ4Ny00MWRjLWExMjYtMzNiYzYwY2RiMzJmXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UY268_CR11,0,182,268_AL_.jpg"
489282,http://www.imdb.com/title/tt489282,Strange Wilderness (2008),5.3,Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MTI1OTUxNl5BMl5BanBnXkFtZTcwMDQzMjU1MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
3904186,http://www.imdb.com/title/tt3904186,Tales of the Grim Sleeper (2014),7.1,Documentary|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTAyMzdkODUtNzRmMi00NGM2LTk4ZTYtZTc5NmEyZDJmODM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
47978,http://www.imdb.com/title/tt47978,The Deep Blue Sea (1955),7.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODE5MzMxN15BMl5BanBnXkFtZTcwOTYwMTYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
1704292,http://www.imdb.com/title/tt1704292,Battlestar Galactica: Blood & Chrome (2012),7.0,Action|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2RiNjA4MzctMGU1MC00MThiLTk4OWUtODI4ZmM4MmU3YTllXkEyXkFqcGdeQXVyMDM0MzU2NA@@._V1_UY268_CR3,0,182,268_AL_.jpg"
68327,http://www.imdb.com/title/tt68327,Cabaret (1972),7.8,Drama|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTEyMzc0Mjk5MV5BMl5BanBnXkFtZTgwMjI2NDIwMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
71974,http://www.imdb.com/title/tt71974,The Wonderful Crook (1975),6.5,Crime|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDg5NjA5ODEwNV5BMl5BanBnXkFtZTcwOTc5MDA5Ng@@._V1_UY268_CR14,0,182,268_AL_.jpg"
491399,http://www.imdb.com/title/tt491399,Haze (2005),6.7,Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE4OTUzODQyMl5BMl5BanBnXkFtZTcwNDc2MDg5MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
279286,http://www.imdb.com/title/tt279286,On the Line (2001),4.1,Comedy|Family|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDQ4OTIwN15BMl5BanBnXkFtZTcwNTkwMDcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
3824412,http://www.imdb.com/title/tt3824412,Results (2015),5.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MjEzMzQ1Ml5BMl5BanBnXkFtZTgwODUyNTQzNTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
86911,http://www.imdb.com/title/tt86911,Das Arche Noah Prinzip (1984),5.0,Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDYxNzExMV5BMl5BanBnXkFtZTcwOTA2MzMyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
785025,http://www.imdb.com/title/tt785025,Love's Abiding Joy (2006),7.1,Drama|Family|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MTM2NTYwM15BMl5BanBnXkFtZTcwMzg2OTczMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
100911,http://www.imdb.com/title/tt100911,"Welcome Home, Roxy Carmichael (1990)",5.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM0OTMxOTc0M15BMl5BanBnXkFtZTgwMTc1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
43953,http://www.imdb.com/title/tt43953,Rabbit Fire (1951),8.4,Animation|Family|Short,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MDg3OTYwMF5BMl5BanBnXkFtZTcwODUzOTAwMw@@._V1_UY268_CR102,0,182,268_AL_.jpg"
433412,http://www.imdb.com/title/tt433412,Material Girls (2006),3.9,Comedy|Family|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3MTY2MDAzMF5BMl5BanBnXkFtZTcwNjQ4MjUzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
72913,http://www.imdb.com/title/tt72913,Master of the Flying Guillotine (1976),7.6,Action|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NTA3NzAwOF5BMl5BanBnXkFtZTcwNTIxMTcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
2215077,http://www.imdb.com/title/tt2215077,Half of a Yellow Sun (2013),6.2,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5NTQ3NzAyMV5BMl5BanBnXkFtZTgwMTcxNjk5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
92963,http://www.imdb.com/title/tt92963,"Yuki yukite, shingun (1987)",8.3,Documentary|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIwMDQ4NTk3MV5BMl5BanBnXkFtZTcwOTUxNDE0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
31322,http://www.imdb.com/title/tt31322,The Flying Deuces (1939),6.9,Comedy|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NjM1NzU0N15BMl5BanBnXkFtZTcwNjM0Mzk0NQ@@._V1._CR56,38,242,408_UX182_CR0,0,182,268_AL_.jpg"
89974,http://www.imdb.com/title/tt89974,School Spirit (1985),4.6,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MjEwNDM0M15BMl5BanBnXkFtZTcwOTI5NjEzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
71413,http://www.imdb.com/title/tt71413,Devil Times Five (1974),5.1,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NDU0MTA3NF5BMl5BanBnXkFtZTcwMDUwNzczMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1839522,http://www.imdb.com/title/tt1839522,Krugovi (2013),7.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3ODQ4NTU3NF5BMl5BanBnXkFtZTcwMjQ3MTcxOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
41610,http://www.imdb.com/title/tt41610,Lust for Gold (1949),6.9,Adventure|Crime|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMDc0OTQzNV5BMl5BanBnXkFtZTcwMDY1MzgyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
1365471,http://www.imdb.com/title/tt1365471,The Christmas Party (2009),3.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3Mjg0NjY2NV5BMl5BanBnXkFtZTcwMDkxNTU3Mg@@._V1_UY268_CR6,0,182,268_AL_.jpg"
3399042,http://www.imdb.com/title/tt3399042,Young Tiger (2014),6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWU0YjFmY2EtOWU3MC00YjQ2LTg0MjAtODVhNzk3YzI3YjljXkEyXkFqcGdeQXVyMjcyNjk5Mg@@._V1_UY268_CR8,0,182,268_AL_.jpg"
1731697,http://www.imdb.com/title/tt1731697,The Lords of Salem (2012),5.1,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NTc5Njc4MV5BMl5BanBnXkFtZTcwNTYzMTcwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
436854,http://www.imdb.com/title/tt436854,Tulpan (2008),7.1,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NjM5MDk5N15BMl5BanBnXkFtZTcwOTQ5MjQ0Mg@@._V1_UY268_CR0,0,182,268_AL_.jpg"
69031,http://www.imdb.com/title/tt69031,"Now You See Him, Now You Don't (1972)",6.2,Family|Comedy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NDg0Mjg0MV5BMl5BanBnXkFtZTcwMDgyMzUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
13688,http://www.imdb.com/title/tt13688,The Toll of the Sea (1922),6.7,Drama|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2M2NGIyMDUtY2Q4Ni00M2UyLWI0ZjEtYmI3MTM0MjJiZWJmXkEyXkFqcGdeQXVyNjU2OTUyODc@._V1_UY268_CR3,0,182,268_AL_.jpg"
1703919,http://www.imdb.com/title/tt1703919,Pulsar (2010),5.2,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NzE0NTIzMV5BMl5BanBnXkFtZTcwOTkyNjc3Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
99857,http://www.imdb.com/title/tt99857,Iron & Silk (1990),7.0,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTI2MDU0MF5BMl5BanBnXkFtZTcwNDM1MzcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
2616880,http://www.imdb.com/title/tt2616880,The Blue Umbrella (2013),7.7,Animation|Short|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMDczNTI3OF5BMl5BanBnXkFtZTcwNjY3MTExOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
31999,http://www.imdb.com/title/tt31999,Swing! (1938),5.7,Musical|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MjQ1NTE0MV5BMl5BanBnXkFtZTcwMTc5NDcxMw@@._V1_UY268_CR2,0,182,268_AL_.jpg"
39583,http://www.imdb.com/title/tt39583,The Lost Moment (1947),7.0,Drama|Film-Noir|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2VlZmRlOTMtNjEwYi00ZjZkLTkzYzAtYTA0ZWJiMDMwNTBjXkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_UY268_CR11,0,182,268_AL_.jpg"
902967,http://www.imdb.com/title/tt902967,The Crimson Wing: Mystery of the Flamingos (2008),7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTYwMWRlNWItMTBiZi00YmZjLTg4YzItYTIzNDlkOGQ4Y2ZlXkEyXkFqcGdeQXVyMjc1NTg2NTI@._V1_UY268_CR1,0,182,268_AL_.jpg"
2893780,http://www.imdb.com/title/tt2893780,Convict (2014),5.3,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwOTg3MTI4MF5BMl5BanBnXkFtZTcwMTMzMDI1OQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
366532,http://www.imdb.com/title/tt366532,La grande sí©duction (2003),7.5,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NTI2NTY0NF5BMl5BanBnXkFtZTcwMTc0NjcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
88224,http://www.imdb.com/title/tt88224,Tank (1984),5.6,Action|Drama|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NDIxMzE3NV5BMl5BanBnXkFtZTcwMjIzMzcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
909388,http://www.imdb.com/title/tt909388,Ganes (2007),6.2,Biography|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BODkyMTUzODcyNl5BMl5BanBnXkFtZTcwOTg2MDg5MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1565441,http://www.imdb.com/title/tt1565441,The Dead and the Damned (2011),3.1,Horror|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NzUxMzQ3N15BMl5BanBnXkFtZTcwOTg2MTk1NQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
55294,http://www.imdb.com/title/tt55294,The Phantom Planet (1961),3.3,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyODY5MTU5M15BMl5BanBnXkFtZTcwMDcxMTM4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
7507,http://www.imdb.com/title/tt7507,The Vagabond (1916),7.0,Short|Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDI2MzY4ODYyN15BMl5BanBnXkFtZTgwNDA1ODI3MzE@._V1_UY268_CR7,0,182,268_AL_.jpg"
105128,http://www.imdb.com/title/tt105128,Pet Sematary II (1992),4.8,Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDczNjdmYjEtN2QyYi00MTIxLTgyNmUtNzRkNzVlM2UyYTQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg"
23825,http://www.imdb.com/title/tt23825,Bombshell (1933),7.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTIxZWM4NDAtNTdlZi00OWZlLTg2YjAtOThiOWVhNzA1YzUwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
139470,http://www.imdb.com/title/tt139470,Money Play$ (1998),5.7,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGY4NWQ5OTQtNzE2Ny00MDQ3LWFkZDQtMmZhZDliZWQzZDJhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UY268_CR12,0,182,268_AL_.jpg"
37008,http://www.imdb.com/title/tt37008,Laura (1944),8.1,Crime|Drama|Film-Noir,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MjQwMzk1NF5BMl5BanBnXkFtZTcwOTA5NDgyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
277185,http://www.imdb.com/title/tt277185,New York in the 50's (2000),5.9,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4ODA3MjE0NjNeQTJeQWpwZ15BbWU3MDQyMjY5MTE@._V1_UY268_CR3,0,182,268_AL_.jpg"
56048,http://www.imdb.com/title/tt56048,Gypsy (1962),7.2,Biography|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2FiYWQzOGItZjBlNS00ZjMyLWEwZjAtYzMwYTlmNGI1MzZlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
75788,http://www.imdb.com/title/tt75788,"Bruce Lee, the Legend (1984)",7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NDQyMTI3Nl5BMl5BanBnXkFtZTcwOTAyMzAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
76374,http://www.imdb.com/title/tt76374,MatinÌ©e (1977),7.4,Adventure|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MjY5MjA0Nl5BMl5BanBnXkFtZTcwNTQ4MzQyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5237552,http://www.imdb.com/title/tt5237552,A Gift Wrapped Christmas (2015),7.2,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTNlYjI0YzMtMThmNy00ZDJjLWE4YzctYTNhODRmOTFjODc1XkEyXkFqcGdeQXVyMjAzMjcxNTE@._V1_UY268_CR0,0,182,268_AL_.jpg"
109402,http://www.imdb.com/title/tt109402,The Chase (1994),5.8,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMTU2MDk3MF5BMl5BanBnXkFtZTcwNjAxNTAzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
68179,http://www.imdb.com/title/tt68179,Afyon oppio (1972),5.8,Thriller|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjk5ZWI2Y2UtN2E2NC00ZmI0LWIxYjYtMjk2NmYwYWFlMzcwXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UY268_CR10,0,182,268_AL_.jpg"
107614,http://www.imdb.com/title/tt107614,Mrs. Doubtfire (1993),6.9,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMDUzODE1N15BMl5BanBnXkFtZTgwNTU5NTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
484562,http://www.imdb.com/title/tt484562,The Seeker: The Dark Is Rising (2007),4.8,Adventure|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4ODI5MzEwM15BMl5BanBnXkFtZTYwMTg4Njk3._V1_UX182_CR0,0,182,268_AL_.jpg"
67952,http://www.imdb.com/title/tt67952,Villain (1971),6.7,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwNjk1MjgyNV5BMl5BanBnXkFtZTcwODk5MjcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
120844,http://www.imdb.com/title/tt120844,Star Trek: Insurrection (1998),6.4,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWEzZDI0NjEtY2FkMC00ZjQwLWI2YzgtZDEyMzMwZmRlZDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
89017,http://www.imdb.com/title/tt89017,Desperately Seeking Susan (1985),5.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMzA5NjIzOF5BMl5BanBnXkFtZTYwOTA2NTI5._V1_UY268_CR2,0,182,268_AL_.jpg"
81693,http://www.imdb.com/title/tt81693,The Pumaman (1980),2.1,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGE0Zjk2NjQtMDdmOC00ZDZmLTkwZDEtM2ExODA2MzZiMTBlXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY268_CR4,0,182,268_AL_.jpg"
